Name,Percent
William,6.35957143492
Willie,2.0550142881
Willis,0.193383531108
Wilma,0.684864203263
Wyatt,0.76334682566
Xavier,0.424463831101
Yolanda,0.298429830427
Yvette,0.174350715927
Yvonne,0.352183734239
Zachary,1.6775341231
Zoe,0.603277399512
Zoey,0.574586719567
